OVD_t1,	OVD_t2,	OVD_sum,	pay_normal,	prod_code,	prod_limit,	update_date,	new_balance,	highest_balance,	report_date
1,	2,	180,	12,	10,	82500.0,	15/04/2007,	-36.0,	90541.0,	22/09/2008
0,	0,	0,	35,	10,	195250.0,	08/04/2007,	0.0,	477952.0,	01/02/2011
0,	0,	0,	3,	10,	50600.0,	03/04/2007,	0.0,	47404.0,	03/09/2007
3,	0,	32,	32,	10,	88000.0,	20/03/2007,	4795.2,	91993.0,	27/01/2016
0,	0,	0,	36,	10,	178200.0,	16/03/2007,	-298.8,	50405.0,	19/05/2009
0,	0,	0,	21,	10,	5500.0,	16/03/2007,	0.0,	6483.0,	29/09/2012
0,	0,	0,	1,	10,	13200.0,	13/03/2007,	0.0,	20545.0,	16/04/2008
0,	0,	0,	26,	10,	660000.0,	12/03/2007,	252998.4,	775030.0,	23/12/2015
0,	0,	0,	35,	10,	58300.0,	04/03/2007,	16112.4,	57807.0,	17/02/2016
0,	0,	0,	36,	10,	55000.0,	04/03/2007,	10026.0,	48415.0,	01/04/2016
0,	0,	0,	3,	10,	55000.0,	04/03/2007,	10592.4,	48415.0,	09/06/2015
0,	0,	0,	1,	10,	82500.0,	24/02/2007,	0.0,	74694.0,	03/06/2010
0,	0,	0,	1,	10,	23100.0,	21/02/2007,	0.0,	21380.0,	28/05/2008
0,	0,	0,	36,	10,	124300.0,	18/02/2007,	12327.6,	88252.0,	30/12/2015
0,	0,	0,	2,	10,	227700.0,	16/02/2007,	4581.6,	196629.0,	13/11/2015
0,	0,	0,	36,	10,	202950.0,	16/02/2007,	1216.8,	78434.0,	22/03/2016
0,	0,	0,	1,	10,	88000.0,	16/02/2007,	14824.8,	47438.0,	23/02/2016
1,	0,	15,	35,	10,	13200.0,	11/02/2007,	10792.8,	15923.0,	16/01/2016
0,	0,	0,	36,	10,	165000.0,	09/02/2007,	59215.2,	78709.0,	03/06/2016
0,	0,	0,	3,	10,	23100.0,	28/01/2007,	0.0,	19107.0,	10/11/2015
0,	0,	0,	36,	10,	82500.0,	27/01/2007,	864.0,	50493.0,	28/09/2015
0,	0,	0,	35,	10,	82500.0,	26/01/2007,	18000.0,	73794.0,	05/02/2016
0,	0,	0,	1,	10,	82500.0,	26/01/2007,	86455.2,	72546.0,	28/07/2015
2,	0,	2,	33,	10,	64350.0,	25/01/2007,	-630.0,	33648.0,	28/06/2015
0,	0,	0,	1,	10,	64350.0,	25/01/2007,	-630.0,	33648.0,	28/06/2015
0,	0,	0,	36,	10,	16500.0,	09/01/2007,	-391.2,	12656.0,	20/09/2008
0,	0,	0,	25,	10,	39600.0,	06/01/2007,	-1.2,	100542.0,	29/01/2015
1,	0,	1,	34,	10,	112200.0,	04/01/2007,	80197.2,	98528.0,	29/12/2015
1,	0,	146,	8,	10,	27500.0,	04/01/2007,	0.0,	25693.0,	17/01/2012
0,	0,	0,	1,	10,	204600.0,	12/12/2006,	0.0,	82859.0,	06/02/2007
0,	0,	0,	1,	10,	11000.0,	11/12/2006,	0.0,	10696.0,	13/11/2006
1,	0,	1,	35,	10,	73700.0,	09/12/2006,	69811.2,	66297.0,	03/04/2016
0,	0,	0,	1,	10,	74800.0,	27/11/2006,	0.0,	12665.0,	19/01/2007
0,	0,	0,	36,	10,	96800.0,	20/11/2006,	3618.0,	82944.0,	23/11/2015
1,	0,	1,	34,	10,	247500.0,	12/11/2006,	6208.8,	143376.0,	19/03/2016
0,	0,	0,	36,	10,	68200.0,	11/11/2006,	71268.0,	65653.0,	26/02/2016
0,	0,	0,	1,	10,	132000.0,	02/11/2006,	0.0,	36475.0,	07/06/2007
0,	0,	0,	36,	10,	102300.0,	02/11/2006,	3178.8,	68772.0,	22/03/2016
0,	0,	0,	36,	10,	405900.0,	20/10/2006,	278150.4,	260298.0,	15/04/2016
3,	0,	3,	32,	10,	412500.0,	08/10/2006,	54136.8,	288642.0,	28/12/2015
0,	0,	0,	36,	10,	66000.0,	02/10/2006,	5324.4,	63011.0,	22/11/2015
0,	0,	0,	33,	10,	41800.0,	30/09/2006,	946.8,	51998.0,	13/12/2015
0,	0,	0,	36,	10,	91300.0,	23/09/2006,	-637.2,	20464.0,	07/11/2014
0,	0,	0,	36,	10,	265100.0,	19/09/2006,	17882.4,	217264.0,	21/02/2016
0,	0,	0,	21,	10,	13200.0,	30/08/2006,	0.0,	51056.0,	10/08/2011
1,	0,	1,	35,	10,	143550.0,	29/08/2006,	-97.2,	18116.0,	23/12/2015
0,	0,	0,	35,	10,	247500.0,	02/08/2006,	21412.8,	201306.0,	25/03/2016
0,	0,	0,	36,	10,	82500.0,	14/06/2006,	1798.8,	49966.0,	20/05/2016
0,	0,	0,	36,	10,	61600.0,	29/05/2006,	104523.6,	124237.0,	27/11/2015
0,	0,	0,	2,	10,	14300.0,	16/05/2006,	-2.4,	16376.0,	31/07/2007
0,	0,	0,	1,	10,	13200.0,	13/05/2006,	0.0,	100124.0,	06/05/2010
0,	0,	0,	1,	10,	27500.0,	06/05/2006,	0.0,	37319.0,	09/06/2012
0,	0,	0,	1,	10,	118800.0,	16/04/2006,	72477.6,	114285.0,	22/04/2016
0,	0,	0,	1,	10,	16500.0,	11/04/2006,	0.0,	12769.0,	06/10/2007
2,	0,	2,	34,	10,	27500.0,	09/04/2006,	1909.2,	72068.0,	28/02/2016
0,	0,	0,	35,	10,	22000.0,	06/04/2006,	-212.4,	26141.0,	04/01/2015
0,	0,	0,	36,	10,	206250.0,	28/03/2006,	126265.2,	118436.0,	04/03/2016
0,	0,	0,	36,	10,	25300.0,	10/03/2006,	-2.4,	21825.0,	07/09/2014
0,	0,	0,	1,	10,	34100.0,	09/03/2006,	0.0,	31407.0,	29/11/2008
1,	0,	21,	31,	10,	52801.1,	08/03/2006,	0.0,	55270.0,	11/09/2010
0,	0,	0,	36,	10,	303600.0,	01/03/2006,	218883.6,	239799.0,	04/11/2016
0,	0,	0,	2,	10,	27500.0,	20/02/2006,	0.0,	26801.0,	13/02/2008
0,	0,	0,	0,	10,	25300.0,	12/02/2006,	0.0,	138116.0,	28/04/2012
0,	0,	0,	36,	10,	73700.0,	09/02/2006,	32917.2,	54603.0,	16/01/2016
0,	0,	0,	36,	10,	259600.0,	05/02/2006,	171.6,	17480.0,	24/11/2015
1,	0,	1,	35,	10,	234300.0,	13/01/2006,	17764.8,	120301.0,	04/02/2016
0,	0,	0,	3,	10,	234300.0,	13/01/2006,	2294.4,	120301.0,	10/04/2015
0,	0,	0,	15,	10,	1650.0,	13/01/2006,	0.0,	50503.0,	16/05/2010
0,	0,	0,	24,	10,	29700.0,	12/01/2006,	52974.0,	66866.0,	02/12/2016
0,	0,	0,	36,	10,	85800.0,	11/01/2006,	0.0,	73517.0,	05/08/2014
0,	0,	0,	36,	10,	26400.0,	10/01/2006,	9445.2,	66808.0,	28/11/2015
1,	1,	71,	32,	10,	2200.0,	31/12/2005,	0.0,	52296.0,	15/12/2009
0,	0,	0,	36,	10,	33000.0,	12/12/2005,	5043.6,	94086.0,	19/01/2016
0,	0,	0,	35,	10,	226600.0,	09/12/2005,	180506.4,	164171.0,	04/11/2016
0,	0,	0,	34,	10,	33000.0,	15/11/2005,	20485.2,	26515.0,	16/10/2015
0,	0,	0,	36,	10,	71500.0,	12/10/2005,	0.0,	48366.0,	29/02/2016
0,	0,	0,	4,	10,	27501.1,	09/10/2005,	0.0,	2839.0,	26/03/2007
0,	0,	0,	36,	10,	56100.0,	26/09/2005,	44461.2,	40500.0,	23/11/2015
0,	0,	0,	36,	10,	331100.0,	13/09/2005,	26498.4,	166194.0,	26/03/2016
0,	0,	0,	1,	10,	29700.0,	29/07/2005,	0.0,	52776.0,	16/01/2007
0,	0,	0,	32,	10,	27500.0,	25/07/2005,	0.0,	3344.0,	25/07/2010
0,	0,	0,	36,	10,	12650.0,	24/07/2005,	0.0,	3221.0,	23/05/2006
0,	0,	0,	4,	10,	1650.0,	24/06/2005,	0.0,	35228.0,	28/04/2010
1,	2,	164,	12,	10,	36300.0,	04/06/2005,	0.0,	18663.0,	15/07/2006
1,	0,	1,	20,	10,	205700.0,	20/05/2005,	0.0,	29975.0,	09/07/2013
0,	0,	0,	2,	10,	168919.3,	07/05/2005,	-280.8,	77988.0,	24/08/2012
0,	0,	0,	36,	10,	18700.0,	07/05/2005,	18734.4,	52696.0,	03/05/2016
1,	2,	630,	11,	10,	30800.0,	16/04/2005,	0.0,	52701.0,	16/03/2008
0,	0,	0,	36,	10,	15400.0,	14/04/2005,	-7.2,	13608.0,	20/03/2016
1,	3,	452,	30,	10,	270600.0,	12/04/2005,	0.0,	71698.0,	24/09/2013
0,	0,	5100,	1,	10,	88000.0,	20/03/2005,	0.0,	80500.0,	29/06/2013
0,	0,	0,	34,	10,	1650.0,	19/03/2005,	0.0,	39064.0,	19/01/2010
0,	0,	0,	1,	10,	23100.0,	07/03/2005,	0.0,	18466.0,	01/11/2008
0,	0,	0,	1,	10,	46200.0,	28/02/2005,	0.0,	42931.0,	08/12/2006
0,	0,	0,	36,	10,	26400.0,	16/02/2005,	26277.6,	99881.0,	28/09/2015
0,	0,	0,	35,	10,	402600.0,	14/02/2005,	172183.2,	250801.0,	04/03/2016
0,	0,	0,	36,	10,	112200.0,	10/02/2005,	114000.0,	100147.0,	04/10/2016
0,	0,	0,	1,	10,	33000.0,	10/02/2005,	0.0,	7833.0,	31/05/2006
0,	0,	0,	1,	10,	24310.0,	07/02/2005,	-4.8,	100172.0,	03/01/2010
0,	0,	0,	1,	10,	55000.0,	04/02/2005,	0.0,	44835.0,	10/11/2008
0,	0,	0,	1,	10,	17600.0,	25/01/2005,	0.0,	2864.0,	16/07/2005
7,	3,	600,	24,	10,	41800.0,	05/01/2005,	0.0,	130054.0,	16/09/2009
0,	0,	0,	33,	10,	201300.0,	10/12/2004,	0.0,	58947.0,	16/12/2009
0,	0,	0,	1,	10,	82500.0,	12/10/2004,	0.0,	18688.0,	04/09/2006
0,	0,	0,	1,	10,	20900.0,	11/10/2004,	-884.4,	2635.0,	03/10/2006
0,	0,	0,	36,	10,	27500.0,	07/09/2004,	18.0,	3793.0,	01/07/2009
0,	0,	0,	1,	10,	90750.0,	03/09/2004,	52912.8,	52917.0,	31/07/2015
0,	0,	0,	1,	10,	42900.0,	26/07/2004,	25.2,	1735.0,	23/01/2005
0,	0,	0,	1,	10,	13200.0,	28/05/2004,	0.0,	22695.0,	15/06/2010
0,	0,	0,	1,	10,	13200.0,	17/05/2004,	0.0,	1742.0,	19/10/2008
0,	0,	0,	23,	10,	205700.0,	06/05/2004,	0.0,	27287.0,	12/01/2013
0,	0,	0,	1,	10,	25300.0,	12/04/2004,	0.0,	15258.0,	02/10/2008
0,	0,	0,	29,	10,	82500.0,	07/03/2004,	0.0,	83613.0,	11/10/2014
0,	0,	0,	1,	10,	16500.0,	21/01/2004,	0.0,	2860.0,	11/02/2004
0,	0,	0,	1,	10,	14300.0,	09/01/2004,	0.0,	13585.0,	01/10/2006
0,	0,	0,	1,	10,	137500.0,	23/12/2003,	0.0,	20500.0,	11/10/2010
0,	0,	0,	1,	10,	660000.0,	21/12/2003,	0.0,	779355.0,	15/05/2012
0,	0,	0,	1,	10,	82500.0,	25/11/2003,	0.0,	29047.0,	23/01/2009
0,	0,	0,	36,	10,	26400.0,	17/09/2003,	5268.0,	27017.0,	22/03/2016
1,	0,	1,	35,	10,	275000.0,	03/08/2003,	21288.0,	35806.0,	22/11/2015
0,	0,	0,	1,	10,	275000.0,	03/08/2003,	-2514.0,	35806.0,	16/10/2012
0,	0,	0,	36,	10,	97900.0,	16/06/2003,	0.0,	49446.0,	15/12/2015
0,	0,	0,	36,	10,	93500.0,	30/05/2003,	13413.6,	77530.0,	28/10/2015
0,	0,	0,	35,	10,	107800.0,	14/05/2003,	2542.8,	59473.0,	15/01/2016
0,	0,	0,	1,	10,	19800.0,	27/04/2003,	0.0,	53528.0,	11/08/2006
0,	0,	0,	35,	10,	5500.0,	05/01/2003,	0.0,	4043.0,	25/11/2003
0,	0,	0,	36,	10,	47300.0,	20/11/2002,	8298.0,	48577.0,	10/10/2015
0,	2,	1470,	1,	10,	36300.0,	09/09/2002,	0.0,	22677.0,	26/05/2013
0,	0,	0,	24,	10,	49500.0,	20/08/2002,	96116.4,	127797.0,	11/03/2015
2,	0,	2,	34,	10,	250800.0,	01/08/2002,	-82.8,	238502.0,	27/07/2015
5,	0,	75,	31,	10,	254100.0,	13/04/2002,	110858.4,	92882.0,	29/09/2015
0,	0,	0,	12,	10,	60500.0,	16/10/2001,	0.0,	17793.0,	28/03/2005
0,	0,	0,	11,	10,	55000.0,	17/09/2001,	0.0,	35771.0,	05/12/2012
0,	0,	0,	22,	10,	13200.0,	11/02/2001,	0.0,	39425.0,	02/08/2013
0,	0,	6540,	1,	10,	22000.0,	20/12/2000,	0.0,	662274.0,	13/03/2012
0,	0,	0,	36,	10,	330000.0,	17/06/1998,	6.0,	81139.0,	10/05/2013
0,	0,	0,	33,	10,	171600.0,	30/06/1997,	0.0,	17117.0,	26/01/2010
1,	0,	15,	35,	10,	275000.0,	21/04/1997,	-1197.6,	333140.0,	21/07/2015
12,	0,	12,	24,	10,	103400.0,	28/01/1996,	116726.4,	100219.0,	03/06/2016
12,	0,	12,	24,	10,	103400.0,	28/01/1996,	116726.4,	100219.0,	03/06/2016
1,	0,	1,	33,	10,	118800.0,	17/04/1995,	5116.8,	51858.0,	20/09/2015
0,	0,	0,	32,	10,	50600.0,	02/10/1993,	0.0,	254992.0,	23/03/2012
